,Movie release year,year_ceremony,ceremony,category,Actor Name,Movie name,winner
1268,1996,1997,69,ACTOR IN A LEADING ROLE,Tom Cruise,Jerry Maguire,False
1269,1996,1997,69,ACTOR IN A LEADING ROLE,Ralph Fiennes,The English Patient,False
1270,1996,1997,69,ACTOR IN A LEADING ROLE,Woody Harrelson,The People vs. Larry Flynt,False
1271,1996,1997,69,ACTOR IN A LEADING ROLE,Geoffrey Rush,Shine,True
1272,1996,1997,69,ACTOR IN A LEADING ROLE,Billy Bob Thornton,Sling Blade,False
1273,1996,1997,69,ACTOR IN A SUPPORTING ROLE,"Cuba Gooding, Jr.",Jerry Maguire,True
1274,1996,1997,69,ACTOR IN A SUPPORTING ROLE,William H. Macy,Fargo,False
1275,1996,1997,69,ACTOR IN A SUPPORTING ROLE,Armin Mueller-Stahl,Shine,False
1276,1996,1997,69,ACTOR IN A SUPPORTING ROLE,Edward Norton,Primal Fear,False
1277,1996,1997,69,ACTOR IN A SUPPORTING ROLE,James Woods,Ghosts of Mississippi,False
1278,1996,1997,69,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets & Lies,False
1279,1996,1997,69,ACTRESS IN A LEADING ROLE,Diane Keaton,Marvin's Room,False
1280,1996,1997,69,ACTRESS IN A LEADING ROLE,Frances McDormand,Fargo,True
1281,1996,1997,69,ACTRESS IN A LEADING ROLE,Kristin Scott Thomas,The English Patient,False
1282,1996,1997,69,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,False
1283,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Joan Allen,The Crucible,False
1284,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Lauren Bacall,The Mirror Has Two Faces,False
1285,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Juliette Binoche,The English Patient,True
1286,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Barbara Hershey,The Portrait of a Lady,False
1287,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Marianne Jean-Baptiste,Secrets & Lies,False
1288,1997,1998,70,ACTOR IN A LEADING ROLE,Matt Damon,Good Will Hunting,False
1289,1997,1998,70,ACTOR IN A LEADING ROLE,Robert Duvall,The Apostle,False
1290,1997,1998,70,ACTOR IN A LEADING ROLE,Peter Fonda,Ulee's Gold,False
1291,1997,1998,70,ACTOR IN A LEADING ROLE,Dustin Hoffman,Wag the Dog,False
1292,1997,1998,70,ACTOR IN A LEADING ROLE,Jack Nicholson,As Good as It Gets,True
1293,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Robert Forster,Jackie Brown,False
1294,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,Amistad,False
1295,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Greg Kinnear,As Good as It Gets,False
1296,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Burt Reynolds,Boogie Nights,False
1297,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Robin Williams,Good Will Hunting,True
1298,1997,1998,70,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,False
1299,1997,1998,70,ACTRESS IN A LEADING ROLE,Julie Christie,Afterglow,False
1300,1997,1998,70,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Brown,False
1301,1997,1998,70,ACTRESS IN A LEADING ROLE,Helen Hunt,As Good as It Gets,True
1302,1997,1998,70,ACTRESS IN A LEADING ROLE,Kate Winslet,Titanic,False
1303,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Kim Basinger,L.A. Confidential,True
1304,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,In & Out,False
1305,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Minnie Driver,Good Will Hunting,False
1306,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,Boogie Nights,False
1307,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Gloria Stuart,Titanic,False
1308,1998,1999,71,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,True
1309,1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,False
1310,1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,False
1311,1998,1999,71,ACTOR IN A LEADING ROLE,Nick Nolte,Affliction,False
1312,1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,False
1313,1998,1999,71,ACTOR IN A SUPPORTING ROLE,James Coburn,Affliction,True
1314,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Robert Duvall,A Civil Action,False
1315,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Truman Show,False
1316,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,False
1317,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Billy Bob Thornton,A Simple Plan,False
1318,1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,False
1319,1998,1999,71,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,False
1320,1998,1999,71,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,True
1321,1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,False
1322,1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,False
1323,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,False
1324,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,False
1325,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,True
1326,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,False
1327,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Lynn Redgrave,Gods and Monsters,False
1328,1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,False
1329,1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,False
1330,1999,2000,72,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,False
1331,1999,2000,72,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,True
1332,1999,2000,72,ACTOR IN A LEADING ROLE,Denzel Washington,The Hurricane,False
1333,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Caine,The Cider House Rules,True
1334,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Tom Cruise,Magnolia,False
1335,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,False
1336,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Jude Law,The Talented Mr. Ripley,False
1337,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,The Sixth Sense,False
1338,1999,2000,72,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,False
1339,1999,2000,72,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,False
1340,1999,2000,72,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,False
1341,1999,2000,72,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,False
1342,1999,2000,72,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,True
1343,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,False
1344,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",True
1345,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,False
1346,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,False
1347,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,Boys Don't Cry,False
1348,2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,False
1349,2000,2001,73,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,True
1350,2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,False
1351,2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,False
1352,2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,False
1353,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,False
1354,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,False
1355,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,True
1356,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,False
1357,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,Gladiator,False
1358,2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,False
1359,2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,False
1360,2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,False
1361,2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,False
1362,2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,True
1363,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,False
1364,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,True
1365,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,False
1366,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,False
1367,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,False
1368,2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,False
1369,2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,False
1370,2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,False
1371,2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,True
1372,2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,False
1373,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,True
1374,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,False
1375,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,False
1376,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,False
1377,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jon Voight,Ali,False
1378,2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,True
1379,2001,2002,74,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,False
1380,2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False
1381,2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,False
1382,2001,2002,74,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,False
1383,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,True
1384,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,False
1385,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Gosford Park,False
1386,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,False
1387,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,False
1388,2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,True
1389,2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,False
1390,2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,False
1391,2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,False
1392,2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,False
1393,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,True
1394,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,False
1395,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,False
1396,2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,False
1397,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,False
1398,2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False
1399,2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True
1400,2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False
1401,2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False
1402,2002,2003,75,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,False
1403,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,False
1404,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,False
1405,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,False
1406,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,False
1407,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,True
1408,2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,False
1409,2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,False
1410,2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,False
1411,2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,False
1412,2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,True
1413,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,False
1414,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,False
1415,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,False
1416,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,True
1417,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,False
1418,2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False
1419,2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,False
1420,2003,2004,76,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,False
1421,2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True
1422,2003,2004,76,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,False
1423,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,False
1424,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,False
1425,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,False
1426,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,False
1427,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,True
1428,2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,False
1429,2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,False
1430,2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,False
1431,2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,False
1432,2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,True
1433,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Alan Alda,The Aviator,False
1434,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,False
1435,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Jamie Foxx,Collateral,False
1436,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Million Dollar Baby,True
1437,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,False
1438,2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,False
1439,2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,False
1440,2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,False
1441,2004,2005,77,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,True
1442,2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False
1443,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,True
1444,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,False
1445,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Virginia Madsen,Sideways,False
1446,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Sophie Okonedo,Hotel Rwanda,False
1447,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,False
1448,2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,True
1449,2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,False
1450,2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,False
1451,2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,False
1452,2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",False
1453,2005,2006,78,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,True
1454,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,False
1455,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,False
1456,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,False
1457,2005,2006,78,ACTOR IN A SUPPORTING ROLE,William Hurt,A History of Violence,False
1458,2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,False
1459,2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False
1460,2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,False
1461,2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,False
1462,2005,2006,78,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,True
1463,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,False
1464,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,False
1465,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,False
1466,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,True
1467,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,False
1468,2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,False
1469,2006,2007,79,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,False
1470,2006,2007,79,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,False
1471,2006,2007,79,ACTOR IN A LEADING ROLE,Will Smith,The Pursuit of Happyness,False
1472,2006,2007,79,ACTOR IN A LEADING ROLE,Forest Whitaker,The Last King of Scotland,True
1473,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Little Miss Sunshine,True
1474,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,False
1475,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,Blood Diamond,False
1476,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,False
1477,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,False
1478,2006,2007,79,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,False
1479,2006,2007,79,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,False
1480,2006,2007,79,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,True
1481,2006,2007,79,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,False
1482,2006,2007,79,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,False
1483,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,False
1484,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,False
1485,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,False
1486,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,True
1487,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,False
1488,2007,2008,80,ACTOR IN A LEADING ROLE,George Clooney,Michael Clayton,False
1489,2007,2008,80,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,There Will Be Blood,True
1490,2007,2008,80,ACTOR IN A LEADING ROLE,Johnny Depp,Sweeney Todd The Demon Barber of Fleet Street,False
1491,2007,2008,80,ACTOR IN A LEADING ROLE,Tommy Lee Jones,In the Valley of Elah,False
1492,2007,2008,80,ACTOR IN A LEADING ROLE,Viggo Mortensen,Eastern Promises,False
1493,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford,False
1494,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Javier Bardem,No Country for Old Men,True
1495,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Charlie Wilson's War,False
1496,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Hal Holbrook,Into the Wild,False
1497,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Tom Wilkinson,Michael Clayton,False
1498,2007,2008,80,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth: The Golden Age,False
1499,2007,2008,80,ACTRESS IN A LEADING ROLE,Julie Christie,Away from Her,False
1500,2007,2008,80,ACTRESS IN A LEADING ROLE,Marion Cotillard,La Vie en Rose,True
1501,2007,2008,80,ACTRESS IN A LEADING ROLE,Laura Linney,The Savages,False
1502,2007,2008,80,ACTRESS IN A LEADING ROLE,Ellen Page,Juno,False
1503,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,False
1504,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,False
1505,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,False
1506,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,False
1507,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,True
1508,2008,2009,81,ACTOR IN A LEADING ROLE,Richard Jenkins,The Visitor,False
1509,2008,2009,81,ACTOR IN A LEADING ROLE,Frank Langella,Frost/Nixon,False
1510,2008,2009,81,ACTOR IN A LEADING ROLE,Sean Penn,Milk,True
1511,2008,2009,81,ACTOR IN A LEADING ROLE,Brad Pitt,The Curious Case of Benjamin Button,False
1512,2008,2009,81,ACTOR IN A LEADING ROLE,Mickey Rourke,The Wrestler,False
1513,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,False
1514,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Robert Downey Jr.,Tropic Thunder,False
1515,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Doubt,False
1516,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Heath Ledger,The Dark Knight,True
1517,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,False
1518,2008,2009,81,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False
1519,2008,2009,81,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,False
1520,2008,2009,81,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False
1521,2008,2009,81,ACTRESS IN A LEADING ROLE,Meryl Streep,Doubt,False
1522,2008,2009,81,ACTRESS IN A LEADING ROLE,Kate Winslet,The Reader,True
1523,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False
1524,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True
1525,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False
1526,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,False
1527,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,The Wrestler,False
1528,2009,2010,82,ACTOR IN A LEADING ROLE,Jeff Bridges,Crazy Heart,True
1529,2009,2010,82,ACTOR IN A LEADING ROLE,George Clooney,Up in the Air,False
1530,2009,2010,82,ACTOR IN A LEADING ROLE,Colin Firth,A Single Man,False
1531,2009,2010,82,ACTOR IN A LEADING ROLE,Morgan Freeman,Invictus,False
1532,2009,2010,82,ACTOR IN A LEADING ROLE,Jeremy Renner,The Hurt Locker,False
1533,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Matt Damon,Invictus,False
1534,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,The Messenger,False
1535,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,The Last Station,False
1536,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Stanley Tucci,The Lovely Bones,False
1537,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Inglourious Basterds,True
1538,2009,2010,82,ACTRESS IN A LEADING ROLE,Sandra Bullock,The Blind Side,True
1539,2009,2010,82,ACTRESS IN A LEADING ROLE,Helen Mirren,The Last Station,False
1540,2009,2010,82,ACTRESS IN A LEADING ROLE,Carey Mulligan,An Education,False
1541,2009,2010,82,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False
1542,2009,2010,82,ACTRESS IN A LEADING ROLE,Meryl Streep,Julie & Julia,False
1543,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,False
1544,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,False
1545,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,False
1546,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,False
1547,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True
1548,2010,2011,83,ACTOR IN A LEADING ROLE,Javier Bardem,Biutiful,False
1549,2010,2011,83,ACTOR IN A LEADING ROLE,Jeff Bridges,True Grit,False
1550,2010,2011,83,ACTOR IN A LEADING ROLE,Jesse Eisenberg,The Social Network,False
1551,2010,2011,83,ACTOR IN A LEADING ROLE,Colin Firth,The King's Speech,True
1552,2010,2011,83,ACTOR IN A LEADING ROLE,James Franco,127 Hours,False
1553,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Fighter,True
1554,2010,2011,83,ACTOR IN A SUPPORTING ROLE,John Hawkes,Winter's Bone,False
1555,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Jeremy Renner,The Town,False
